"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
3.199443375E0;8.547225952E-2;6.990463257E-2;9.739197235E0;9.739823148E0
3.209422375E0;8.113128662E-2;7.589218140E-2;9.856104126E0;9.856730211E0
3.219401375E0;7.903564453E-2;8.382568359E-2;9.887688446E0;9.888359631E0
3.229380375E0;8.771759033E-2;8.352630615E-2;9.783654785E0;9.784404528E0
3.239359375E0;8.352630615E-2;7.753875732E-2;9.703721008E0;9.704390260E0
3.249338375E0;7.798782349E-2;7.409591675E-2;9.716294861E0;9.716890353E0
3.259317375E0;7.708969116E-2;7.963439941E-2;9.824370117E0;9.824995301E0
3.269297375E0;7.140151978E-2;7.274871826E-2;9.854008484E0;9.854535694E0
3.279276375E0;6.571334839E-2;7.619155884E-2;9.784552917E0;9.785070219E0
3.289255375E0;8.741821289E-2;8.038284302E-2;9.709558868E0;9.710285102E0
3.299234375E0;7.514373779E-2;8.158035278E-2;9.758656769E0;9.759287057E0
3.309213375E0;7.244934082E-2;8.023315430E-2;9.815538483E0;9.816133759E0
3.319192375E0;7.798782349E-2;7.050338745E-2;9.838291168E0;9.838852877E0
3.329171375E0;6.691085815E-2;7.394622803E-2;9.779762878E0;9.780271319E0
3.339150375E0;8.173004150E-2;7.768844604E-2;9.738299103E0;9.738951931E0
3.349129375E0;8.652008057E-2;7.454498291E-2;9.778116302E0;9.778783212E0
3.359108375E0;6.676116943E-2;8.232879639E-2;9.839338989E0;9.839909899E0
3.369087375E0;7.634124756E-2;8.247848511E-2;9.825268250E0;9.825910994E0
3.379066375E0;7.813751221E-2;8.113128662E-2;9.769284668E0;9.769934016E0
3.389046375E0;7.888595581E-2;7.514373779E-2;9.736203461E0;9.736813000E0
3.399025375E0;8.412506104E-2;7.574249268E-2;9.772577820E0;9.773233405E0
3.409004375E0;8.187973022E-2;7.589218140E-2;9.833201752E0;9.833835498E0
3.418983375E0;7.080276489E-2;7.439529419E-2;9.824669495E0;9.825206276E0
3.428962375E0;7.484436035E-2;7.918533325E-2;9.769134979E0;9.769742588E0
3.438941375E0;8.487350464E-2;6.975494385E-2;9.738897858E0;9.739517480E0
3.448920375E0;7.723937988E-2;8.038284302E-2;9.761949921E0;9.762586418E0
3.458899375E0;7.304809570E-2;7.559280396E-2;9.810898132E0;9.811461281E0
3.468878375E0;6.990463257E-2;6.646179199E-2;9.811496887E0;9.811971005E0
3.478857375E0;8.637039185E-2;8.023315430E-2;9.788893890E0;9.789603710E0
3.488836375E0;8.053253174E-2;7.768844604E-2;9.749376068E0;9.750018190E0
3.498815375E0;7.050338745E-2;8.292755127E-2;9.765542450E0;9.766149039E0
3.508795375E0;7.664062500E-2;8.696914673E-2;9.790091400E0;9.790777653E0
3.518774375E0;7.798782349E-2;8.277786255E-2;9.807305603E0;9.807965001E0
3.528753375E0;7.798782349E-2;7.469467163E-2;9.779912567E0;9.780508740E0
3.538732375E0;8.217910767E-2;7.469467163E-2;9.787696381E0;9.788326371E0
3.548711375E0;7.035369873E-2;7.664062500E-2;9.779164124E0;9.779717500E0
3.558690375E0;7.828720093E-2;8.038284302E-2;9.787546692E0;9.788189850E0
3.568669375E0;8.098159790E-2;8.128097534E-2;9.788594513E0;9.789266937E0
3.578648375E0;7.873626709E-2;7.409591675E-2;9.764494629E0;9.765093188E0
3.588627375E0;7.723937988E-2;7.394622803E-2;9.786498871E0;9.787083024E0
3.598606375E0;7.110214233E-2;7.200027466E-2;9.796228638E0;9.796751251E0
3.608585375E0;7.304809570E-2;7.244934082E-2;9.803713074E0;9.804252902E0
3.618564375E0;7.664062500E-2;7.155120850E-2;9.783954163E0;9.784515952E0
3.628544375E0;7.544311523E-2;8.457412720E-2;9.779613190E0;9.780269863E0
3.638523375E0;8.008346558E-2;7.694000244E-2;9.776469727E0;9.777100462E0
3.648502375E0;8.202941895E-2;7.214996338E-2;9.787397003E0;9.788006668E0
3.658481375E0;7.020401001E-2;7.424560547E-2;9.793384552E0;9.793917602E0
3.668460375E0;7.574249268E-2;7.589218140E-2;9.791588287E0;9.792175332E0
3.678439375E0;7.843688965E-2;7.514373779E-2;9.776769104E0;9.777372502E0
3.688418375E0;7.544311523E-2;7.694000244E-2;9.771679688E0;9.772273806E0
3.698397375E0;7.723937988E-2;7.768844604E-2;9.768386536E0;9.769000815E0
3.708376375E0;8.083190918E-2;7.574249268E-2;9.793833618E0;9.794460050E0
3.718355375E0;7.649093628E-2;7.499404907E-2;9.802216187E0;9.802801494E0
3.728334375E0;8.083190918E-2;7.679031372E-2;9.770482178E0;9.771118285E0
3.738313375E0;7.679031372E-2;7.723937988E-2;9.756112061E0;9.756720003E0
3.748293375E0;8.232879639E-2;8.217910767E-2;9.776170349E0;9.776862387E0
3.758272375E0;8.562194824E-2;7.723937988E-2;9.794432373E0;9.795111156E0
3.768251375E0;7.035369873E-2;7.619155884E-2;9.809251556E0;9.809799738E0
3.778230375E0;6.960525513E-2;7.544311523E-2;9.788893890E0;9.789432065E0
3.788209375E0;9.011260986E-2;7.753875732E-2;9.760602722E0;9.761326654E0
3.798188375E0;7.873626709E-2;7.319778442E-2;9.783654785E0;9.784245411E0
3.808167375E0;7.708969116E-2;7.229965210E-2;9.809401245E0;9.809970583E0
3.818146375E0;7.918533325E-2;7.244934082E-2;9.767189026E0;9.767778698E0
3.828125375E0;8.412506104E-2;7.409591675E-2;9.771529999E0;9.772173031E0
3.838104375E0;8.068222046E-2;8.098159790E-2;9.807604980E0;9.808271157E0
3.848083375E0;7.948471069E-2;7.918533325E-2;9.815837860E0;9.816479055E0
3.858062375E0;7.948471069E-2;7.244934082E-2;9.788893890E0;9.789484681E0
3.868041375E0;7.903564453E-2;7.649093628E-2;9.763895874E0;9.764515356E0
3.878021375E0;7.424560547E-2;7.304809570E-2;9.775421906E0;9.775976773E0
3.888000375E0;7.948471069E-2;7.903564453E-2;9.781110077E0;9.781752337E0
3.897979375E0;7.559280396E-2;7.933502197E-2;9.796977081E0;9.797589920E0
3.907958375E0;7.349716187E-2;7.694000244E-2;9.794432373E0;9.795010317E0
3.917937375E0;8.277786255E-2;7.828720093E-2;9.776918793E0;9.777582633E0
3.927916375E0;7.783813477E-2;7.604187012E-2;9.765841827E0;9.766448062E0
3.937895375E0;7.349716187E-2;7.843688965E-2;9.782457275E0;9.783047814E0
3.947874375E0;7.619155884E-2;7.843688965E-2;9.790839844E0;9.791450472E0
3.957853375E0;7.544311523E-2;7.529342651E-2;9.795629883E0;9.796209755E0
3.967832375E0;7.798782349E-2;8.307723999E-2;9.777068481E0;9.777732458E0
3.977811375E0;7.963439941E-2;7.679031372E-2;9.767189026E0;9.767815511E0
3.987790375E0;7.454498291E-2;7.409591675E-2;9.772128754E0;9.772693975E0
3.997770375E0;7.050338745E-2;7.334747314E-2;9.792037354E0;9.792565859E0
4.007749375E0;8.187973022E-2;7.948471069E-2;9.811945953E0;9.812609515E0
4.017728375E0;7.873626709E-2;8.367599487E-2;9.782756653E0;9.783431341E0
4.027707375E0;7.708969116E-2;7.185058594E-2;9.765093384E0;9.765661991E0
4.037686375E0;8.921447754E-2;7.424560547E-2;9.794132996E0;9.794820711E0
4.047665375E0;7.499404907E-2;6.990463257E-2;9.797725525E0;9.798261898E0
4.057644375E0;7.185058594E-2;8.068222046E-2;9.767039337E0;9.767636845E0
4.067623375E0;7.514373779E-2;8.068222046E-2;9.743687897E0;9.744311676E0
4.077605208E0;8.247848511E-2;7.349716187E-2;9.766440582E0;9.767065382E0
4.087584208E0;1.032852173E-1;6.227050781E-2;9.842183075E0;9.842921981E0
4.097563208E0;8.831634521E-2;7.454498291E-2;9.775571594E0;9.776254739E0
4.107542208E0;6.571334839E-2;8.726852417E-2;9.750274200E0;9.750886166E0
4.117522208E0;9.400451660E-2;7.334747314E-2;9.815987549E0;9.816711683E0
4.127501208E0;1.043330383E-1;6.556365967E-2;9.820178833E0;9.820951903E0
4.137480208E0;8.217910767E-2;7.664062500E-2;9.783954163E0;9.784599442E0
4.147459208E0;9.145980835E-2;6.915618896E-2;9.798773346E0;9.799444196E0
4.157438208E0;7.589218140E-2;7.170089722E-2;9.764494629E0;9.765052790E0
4.167417208E0;8.577163696E-2;6.750961304E-2;9.756561127E0;9.757171688E0
4.177396208E0;1.028361511E-1;6.331832886E-2;9.787696381E0;9.788441394E0
4.187375208E0;8.637039185E-2;3.113525391E-2;9.783355408E0;9.783786194E0
4.197354208E0;1.157093811E-1;-1.715432739E-1;9.813891907E0;9.816073049E0
4.207333208E0;3.001258850E-1;-4.957690430E-1;9.841135254E0;9.858184700E0
4.217312208E0;4.454736328E-1;-3.649411011E-1;9.759704590E0;9.776679520E0
4.227291208E0;2.821632385E-1;-8.517288208E-2;9.735305328E0;9.739765929E0
4.237271208E0;2.300715637E-1;-2.691403198E-1;9.794582062E0;9.800979910E0
4.247250208E0;1.779798889E-1;-4.980143738E-1;9.814640350E0;9.828878897E0
4.257229208E0;3.113525391E-2;-5.168751526E-1;9.810898132E0;9.824553501E0
4.267208208E0;9.714797974E-2;-4.578977966E-1;9.762698364E0;9.773913621E0
4.277187208E0;1.824705505E-1;-3.246748352E-1;9.750872955E0;9.757983021E0
4.287166208E0;1.326242065E-1;-2.582130432E-1;9.774074707E0;9.778384301E0
4.297145208E0;9.535171509E-2;-2.525248718E-1;9.810000000E0;9.813712894E0
4.307124208E0;2.230361938E-2;-1.425036621E-1;9.830207977E0;9.831266125E0
4.317103208E0;-1.930984497E-2;-3.517684937E-2;9.773176575E0;9.773258957E0
4.327082208E0;-1.796264648E-3;-1.597178650E-1;9.767338715E0;9.768644665E0
4.337061208E0;-1.218466187E-1;-4.409829712E-1;9.816436615E0;9.827092164E0
4.347040208E0;-1.088237000E-1;-7.445516968E-1;9.800270233E0;9.829114735E0
4.357020208E0;-2.978805542E-2;-1.005908203E0;9.823771362E0;9.875182146E0
4.366999208E0;-6.227050781E-2;-1.224004669E0;9.761051788E0;9.837692670E0
4.376978208E0;2.499801636E-2;-1.254690857E0;9.772877197E0;9.853121473E0
4.386957208E0;1.709445190E-1;-1.130898285E0;9.772877197E0;9.839577312E0
4.396936208E0;2.574645996E-1;-1.079405365E0;9.816586304E0;9.879107785E0
4.406915208E0;1.880090332E-1;-9.864486694E-1;9.800270233E0;9.851584899E0
4.416894208E0;2.544708252E-2;-7.934999084E-1;9.811347198E0;9.843415236E0
4.426873208E0;-1.288819885E-1;-7.032376099E-1;9.775272217E0;9.801382587E0
4.436852208E0;-1.667532349E-1;-8.017327881E-1;9.832902374E0;9.866942343E0
4.446831208E0;1.167572021E-2;-1.080153809E0;9.771829376E0;9.831353820E0
4.456810208E0;2.064207458E-1;-1.042432251E0;9.777517548E0;9.835096538E0
4.466789208E0;1.104702759E-1;-1.046773224E0;9.822873230E0;9.879108075E0
4.476769208E0;2.845582581E-1;-1.308429108E0;9.787995758E0;9.879160951E0
4.486748208E0;3.601510620E-1;-1.387614441E0;9.820029144E0;9.924119861E0
4.496727208E0;3.376977539E-1;-1.276096344E0;9.770482178E0;9.859248635E0
4.506706208E0;5.837860107E-1;-1.216071167E0;9.761650543E0;9.854413048E0
4.516685208E0;5.604345703E-1;-1.360071716E0;9.754615173E0;9.864907458E0
4.526664208E0;4.610412598E-1;-1.162033539E0;9.822274475E0;9.901512857E0
4.536643208E0;5.724096680E-1;-1.038540344E0;9.823621674E0;9.894936163E0
4.546622208E0;5.481600952E-1;-1.047521667E0;9.780511322E0;9.851709641E0
4.556601208E0;3.685336304E-1;-1.071621552E0;9.816286926E0;9.881481610E0
4.566580208E0;4.116439819E-2;-8.475375366E-1;9.778116302E0;9.814864890E0
4.576559208E0;-2.041754150E-1;-6.415658569E-1;9.787097626E0;9.810228044E0
4.586538208E0;-4.219725037E-1;-7.949967957E-1;9.861193542E0;9.902182526E0
4.596518208E0;-4.035607910E-1;-9.244775391E-1;9.727970581E0;9.780129430E0
4.606497208E0;-2.604583740E-1;-1.021176453E0;9.814041595E0;9.870463634E0
4.616476208E0;2.679428101E-1;-8.357121277E-1;9.768685913E0;9.808028985E0
4.626455208E0;3.436853027E-1;-9.490264893E-1;9.726024628E0;9.778257816E0
4.636434208E0;2.671943665E-1;-1.106499023E0;9.837991791E0;9.903626376E0
4.646413208E0;2.171983337E-1;-1.030307465E0;9.811646576E0;9.867984451E0
4.656392208E0;-4.505630493E-2;-9.687854004E-1;9.849817200E0;9.897447857E0
4.666371208E0;-1.414558411E-1;-1.047970734E0;9.786049805E0;9.843019008E0
4.676350208E0;2.764750671E-1;-9.267228699E-1;9.749376068E0;9.797223457E0
4.686329208E0;5.303471375E-1;-8.596623230E-1;9.709109802E0;9.761511182E0
4.696308208E0;5.908213806E-1;-1.044378204E0;9.830357666E0;9.903319018E0
4.706287208E0;7.852670288E-1;-1.014290771E0;9.795031128E0;9.878667161E0
4.716267208E0;5.313949585E-1;-9.114546204E-1;9.806407471E0;9.862999423E0
4.726246208E0;2.134561157E-1;-8.520281982E-1;9.758656769E0;9.798106832E0
4.736225208E0;3.308120728E-2;-7.541317749E-1;9.703122253E0;9.732440114E0
4.746204208E0;-2.163002014E-1;-8.991801453E-1;9.860445099E0;9.903720930E0
4.756183208E0;-4.812492371E-1;-1.035097504E0;9.798324280E0;9.864592559E0
4.766162208E0;-4.668791199E-1;-9.150471497E-1;9.464518433E0;9.520104861E0
4.776141208E0;-3.511697388E-1;-3.936813354E-1;1.016880386E1;1.018247893E1
4.786120208E0;-4.863386536E-1;-5.412744141E-1;1.022074585E1;1.024661647E1
4.796099208E0;2.401007080E-1;-7.981402588E-1;9.629625092E0;9.665627534E0
4.806078208E0;4.758604431E-1;-6.035449219E-1;9.478888550E0;9.509996728E0
4.816057208E0;3.453318787E-1;-1.562750244E-1;9.542057190E0;9.549582787E0
4.826036208E0;2.417472839E-1;-8.277786255E-2;9.956694946E0;9.959973302E0
4.836016208E0;-1.451980591E-2;-6.846762085E-1;9.987830200E0;1.001128086E1
4.845995208E0;3.098556519E-2;-9.777667236E-1;9.873917084E0;9.922259140E0
4.855974208E0;2.963836670E-2;-1.048419800E0;9.615853729E0;9.672885064E0
4.865953208E0;1.513352966E-1;-6.920109558E-1;9.815239105E0;9.840767258E0
4.875932208E0;-1.526824951E-2;-6.343807983E-1;9.736502838E0;9.757159404E0
4.885911208E0;-2.829116821E-1;-6.584806824E-1;9.921817474E0;9.947667959E0
4.895890208E0;-9.774673462E-2;-6.173162842E-1;9.826465759E0;9.846322315E0
4.905869208E0;9.005273438E-1;-1.907034302E-1;9.680668945E0;9.724333834E0
4.915848208E0;8.116122437E-1;1.830693054E-1;9.764794006E0;9.800175039E0
4.925827208E0;5.213658142E-1;-6.586303711E-2;9.798473969E0;9.812555853E0
4.935806208E0;6.574328613E-1;-6.397695923E-1;9.839937744E0;9.882605826E0
4.945785208E0;7.750881958E-1;-7.084767151E-1;9.806557159E0;9.862619545E0
4.955765208E0;7.255412292E-1;-6.521937561E-1;9.796827393E0;9.845282816E0
4.965744208E0;3.748205566E-1;-7.414082336E-1;9.729766846E0;9.765169711E0
4.975723208E0;-1.627116394E-1;-7.204518127E-1;9.812844086E0;9.840601351E0
4.985702208E0;-4.266128540E-1;-2.603086853E-1;9.789342957E0;9.802091341E0
4.995681208E0;-1.275347900E-1;1.559756470E-1;9.793833618E0;9.795905801E0
5.005660208E0;1.685494995E-1;-8.936416626E-2;9.763895874E0;9.765759444E0
5.015639208E0;2.439926147E-2;-4.525090027E-1;9.779762878E0;9.790256466E0
5.025618208E0;-2.917433167E-1;-1.553768921E-1;9.760752411E0;9.766347514E0
5.035597208E0;-8.114625549E-1;1.703457642E-1;9.907147980E0;9.941784058E0
5.045576208E0;-2.312690735E-1;1.004411316E-1;9.873468018E0;9.876686919E0
5.055555208E0;5.134323120E-1;-1.645079041E-1;9.757608948E0;9.772492413E0
5.065534208E0;6.150709534E-1;-4.472698975E-1;9.748777313E0;9.778395663E0
5.075513208E0;-7.948471069E-2;-1.595681763E-1;9.737400970E0;9.739032677E0
5.085489750E0;-7.203021240E-1;4.358935547E-1;9.777816925E0;9.813997257E0
5.095468750E0;-5.128335571E-1;3.775149536E-1;9.885892181E0;9.906380773E0
5.105447750E0;-3.534150696E-1;5.388793945E-2;9.768236847E0;9.774776582E0
5.115426750E0;-7.694000244E-2;9.071136475E-2;9.763596497E0;9.764321014E0
5.125405750E0;3.188369751E-1;-2.230361938E-2;9.793534241E0;9.798748256E0
5.135384750E0;3.403921509E-1;1.408570862E-1;9.758806458E0;9.765757063E0
5.145363750E0;-2.273771667E-1;9.400451660E-2;9.818532257E0;9.821614577E0
5.155342750E0;-3.752696228E-1;-1.225950623E-1;9.833501129E0;9.841422727E0
5.165321750E0;1.734892273E-1;-4.728666687E-1;9.800569611E0;9.813504272E0
5.175300750E0;7.539820862E-1;-3.219804382E-1;9.731114044E0;9.765589636E0
5.185279750E0;1.167572021E0;2.240840149E-1;9.812245331E0;9.884007108E0
5.195259750E0;9.223818970E-1;1.207987976E-1;9.773625641E0;9.817797048E0
5.205238750E0;6.915618896E-1;-5.179229736E-2;9.758806458E0;9.783416774E0
5.215217750E0;2.124082947E-1;2.779719543E-1;9.830956421E0;9.837178957E0
5.225196750E0;-2.224374390E-1;4.484674072E-1;9.872719574E0;9.885403038E0
5.235175750E0;-5.492079163E-1;6.855743408E-2;9.764644318E0;9.780317383E0
5.245154750E0;-4.866380310E-1;-3.923341370E-1;9.844278717E0;9.864104932E0
5.255133750E0;3.147953796E-1;-6.735992432E-2;9.768236847E0;9.773540023E0
5.265112750E0;7.818241882E-1;1.281335449E-1;9.821076965E0;9.852980261E0
5.275091750E0;6.491999817E-1;1.185534668E-1;9.696985016E0;9.719415308E0
5.285070750E0;7.559280396E-2;-3.876937866E-2;9.749376068E0;9.749746205E0
5.295049750E0;-7.943980408E-1;-5.023553467E-1;9.782008209E0;9.827060280E0
5.305028750E0;-1.194366302E0;-7.481442261E-1;9.807455292E0;9.908199127E0
5.315007750E0;-9.886940002E-1;-5.846841431E-1;9.814939728E0;9.881923559E0
5.324987750E0;-3.079096985E-1;-7.499404907E-2;9.618398438E0;9.623617874E0
5.334966750E0;4.138893127E-1;7.813751221E-1;9.818532257E0;9.858266943E0
5.344945750E0;-2.415975952E-1;5.538482666E-1;9.911039886E0;9.929442529E0
5.354924750E0;3.580554199E-1;4.481680298E-1;9.722432098E0;9.739340028E0
5.364903750E0;1.701960754E-1;1.405577087E-1;9.811047821E0;9.813530584E0
5.374882750E0;8.352630615E-2;-3.562591553E-2;9.776619415E0;9.777041119E0
5.384861750E0;-1.077758789E-2;-2.856060791E-1;9.763147430E0;9.767329970E0
5.394840750E0;-6.363267517E-1;-7.409591675E-1;9.844877472E0;9.893206996E0
5.404819750E0;-1.075663147E0;-8.189469910E-1;9.801018677E0;9.893820924E0
5.414798750E0;-1.181044006E0;-9.577084351E-1;9.845925293E0;9.962645997E0
5.424777750E0;-1.034199371E0;-1.097218323E0;9.796078949E0;9.911438804E0
5.434756750E0;-6.286926270E-2;-7.685018921E-1;9.790091400E0;9.820409224E0
5.444736750E0;7.354206848E-1;-1.103355560E0;9.748927002E0;9.838689687E0
5.454715750E0;1.467248840E0;-5.312452698E-1;9.793534241E0;9.917073844E0
5.464694750E0;1.449435883E0;-3.010240173E-1;9.793384552E0;9.904638349E0
5.474673750E0;1.648072815E0;-6.004014587E-1;9.737550659E0;9.894266964E0
5.484652750E0;1.539548492E0;-4.134402466E-1;9.819879456E0;9.948425751E0
5.494631750E0;1.109642487E0;-3.436853027E-1;9.794132996E0;9.862781918E0
5.504610750E0;9.283694458E-1;-5.565426636E-1;9.791887665E0;9.851531536E0
5.514589750E0;4.547543335E-1;-7.096742249E-1;9.776619415E0;9.812885722E0
5.524568750E0;-1.404080200E-1;-1.122964783E0;9.784702606E0;9.849932457E0
5.534547750E0;-2.604583740E-1;-7.563771057E-1;9.802365875E0;9.834954074E0
5.544526750E0;7.300318909E-1;-2.031275940E-1;9.734706573E0;9.764154825E0
5.554505750E0;1.148262177E0;-7.330256653E-1;9.777068481E0;9.871519677E0
5.564485750E0;1.031804352E0;-6.099815369E-1;9.853559418E0;9.926194180E0
5.574464750E0;1.831740875E0;2.320175171E-1;9.737400970E0;9.910907346E0
5.584443750E0;1.966311035E0;2.640509033E-1;9.815538483E0;1.001403503E1
5.594422750E0;1.231489105E0;-1.571731567E-1;9.831106110E0;9.909183425E0
5.604401750E0;5.032534790E-1;-4.629872131E-1;9.815987549E0;9.839778086E0
5.614380750E0;-2.721340942E-1;-7.244934082E-1;9.758656769E0;9.789296685E0
5.624359750E0;-1.266366577E-1;-7.686515808E-1;9.833052063E0;9.863862072E0
5.634338750E0;1.012494507E0;-5.604345703E-1;9.715696106E0;9.784374423E0
5.644317750E0;5.072950745E-1;-2.884501648E-1;9.802515564E0;9.819870833E0
5.654296750E0;7.095245361E-1;-1.049317932E-1;9.808054047E0;9.834244248E0
5.664275750E0;9.921368408E-1;5.986051941E-1;9.787397003E0;9.855749783E0
5.674254750E0;4.070036316E-1;1.183289337E0;9.700876923E0;9.781249341E0
5.684234750E0;3.203338623E-2;1.103056183E0;9.833800507E0;9.895523810E0
5.694213750E0;-9.589059448E-1;8.110134888E-1;9.839937744E0;9.919758984E0
5.704192750E0;-1.303639069E0;1.217568054E0;9.718390503E0;9.880741913E0
5.714171750E0;-9.867480469E-1;1.525627441E0;9.690099335E0;9.858967284E0
5.724150750E0;9.879455566E-2;1.956281891E0;9.833201752E0;1.002639795E1
5.734129750E0;3.436853027E-1;1.987866211E0;9.721833344E0;9.928936258E0
5.744108750E0;-1.157093811E-1;1.856140137E0;9.848470001E0;1.002252494E1
5.754087750E0;2.935395813E-1;1.986519012E0;9.784403229E0;9.988341695E0
5.764066750E0;1.698966980E-1;2.789898376E0;9.725276184E0;1.011896214E1
5.774045750E0;-1.700463867E-1;2.992277527E0;9.523196411E0;9.983682209E0
5.784024750E0;-7.533833313E-1;2.236349487E0;1.004396347E1;1.031746324E1
5.794003750E0;-1.167122955E0;2.172582092E0;9.600585480E0;9.912291889E0
5.803983750E0;-7.265890503E-1;2.812651062E0;9.985584869E0;1.039955974E1
5.813962750E0;-6.289920044E-1;2.602338409E0;9.708810425E0;1.007118642E1
5.823941750E0;-2.427951050E-1;1.988315277E0;9.755363617E0;9.958888814E0
5.833920750E0;1.727557526E0;1.883982239E0;9.759105835E0;1.008830961E1
5.843899750E0;1.383123779E0;1.901645508E0;9.864337006E0;1.014073131E1
5.853878750E0;1.300495605E0;2.768642578E0;9.680668945E0;1.015243920E1
5.863857750E0;8.256829834E-1;3.159330139E0;9.900861053E0;1.042545773E1
5.873836750E0;4.126918030E-1;3.374881897E0;9.661658478E0;1.024245024E1
5.883815750E0;1.733395386E-1;3.288361816E0;9.804760895E0;1.034295442E1
5.893794750E0;-2.805166626E-1;3.203338623E0;9.760303345E0;1.027636070E1
5.903773750E0;-3.197351074E-1;3.230731659E0;9.802066498E0;1.032571379E1
5.913752750E0;-3.137475586E-1;2.958148499E0;9.770332489E0;1.021315216E1
5.923731750E0;2.758763123E-1;2.876119080E0;9.746531982E0;1.016577859E1
5.933711750E0;6.849755859E-1;2.788251801E0;9.740095367E0;1.015445702E1
5.943690750E0;5.502557373E-1;2.802921295E0;9.856253815E0;1.026181701E1
5.953669750E0;2.785707092E-1;2.526446228E0;9.712852020E0;1.003992164E1
5.963648750E0;5.328918457E-2;2.611469421E0;9.794132996E0;1.013645172E1
5.973627750E0;3.338058472E-2;2.316133575E0;9.780960388E0;1.005150611E1
5.983606750E0;2.198927307E-1;1.724414063E0;9.753866730E0;9.907566445E0
5.993585750E0;3.679348755E-1;1.323847046E0;9.791737976E0;9.887673117E0
6.003564750E0;3.757186890E-1;6.951544189E-1;9.802665253E0;9.834462378E0
6.013543750E0;2.088157654E-1;3.885919189E-1;9.771529999E0;9.781482823E0
6.023522750E0;2.896476746E-1;5.388793945E-1;9.809850311E0;9.828908887E0
6.033501750E0;1.122665405E-1;3.722758484E-1;9.769134979E0;9.776870221E0
6.043480750E0;4.161346436E-2;5.493576050E-1;9.774972839E0;9.790486171E0
6.053460750E0;2.315684509E-1;7.800279236E-1;9.788295135E0;9.822056260E0
6.063439750E0;1.682501221E-1;7.209008789E-1;9.770182800E0;9.798187492E0
6.073418750E0;1.698966980E-1;8.602610779E-1;9.786199493E0;9.825406584E0
6.083398375E0;1.655557251E-1;7.355703735E-1;9.783654785E0;9.812663931E0
6.093377375E0;1.972897339E-1;1.859133911E-1;9.783056030E0;9.786811142E0
6.103356375E0;2.049238586E-1;1.796264648E-3;9.772577820E0;9.774726301E0
6.113335375E0;3.173400879E-1;-2.170486450E-2;9.761800232E0;9.766981089E0
6.123314375E0;2.439926147E-1;-2.874023438E-2;9.753866730E0;9.756960314E0
6.133293375E0;1.752854919E-1;-1.121168518E-1;9.803264008E0;9.805471962E0
6.143272375E0;1.483415222E-1;-5.020559692E-1;9.906249847E0;9.920073157E0
6.153251375E0;-2.245330811E-3;-4.553530884E-1;9.662556610E0;9.673280298E0
6.163230375E0;-5.448669434E-2;-1.474433899E-1;9.717043304E0;9.718314614E0
6.173210375E0;2.020797729E-1;-1.866618347E-1;9.856553192E0;9.860391458E0
6.183189375E0;2.053729248E-1;2.031275940E-1;9.791887665E0;9.796147350E0
6.193168375E0;3.745211792E-1;2.468367004E-1;9.784552917E0;9.794828751E0
6.203147375E0;5.107379150E-1;3.044668579E-1;9.749226379E0;9.767341925E0
6.213126375E0;3.969744873E-1;3.198847961E-1;9.797126770E0;9.810382662E0
6.223105375E0;1.124162292E-1;1.121168518E-1;9.801168365E0;9.802454230E0
6.233084375E0;2.357597351E-1;1.667532349E-1;9.777816925E0;9.782080204E0
6.243063375E0;3.014730835E-1;8.562194824E-2;9.785001984E0;9.790019456E0
6.253042375E0;3.231779480E-1;4.056564331E-2;9.788893890E0;9.794311265E0
6.263021375E0;2.842588806E-1;1.691482544E-2;9.778565369E0;9.782710764E0
6.273000375E0;2.335144043E-1;1.646575928E-3;9.810898132E0;9.813676877E0
6.282979375E0;2.297721863E-1;1.347198486E-3;9.802814941E0;9.805507526E0
6.292959375E0;2.393522644E-1;4.340972900E-3;9.785750427E0;9.788678142E0
6.302938375E0;2.324665833E-1;9.879455566E-3;9.800719299E0;9.803480867E0
6.312917375E0;2.356100464E-1;1.496887207E-4;9.759105835E0;9.761949540E0
6.322896375E0;2.544708252E-1;4.790039062E-3;9.775870972E0;9.779183586E0
6.332875375E0;2.453398132E-1;2.993774414E-4;9.773176575E0;9.776255524E0
6.342854375E0;2.354603577E-1;-2.724334717E-2;9.773925018E0;9.776798763E0
6.352833375E0;2.508782959E-1;-1.844165039E-1;9.773475952E0;9.778434514E0
6.362812375E0;2.588117981E-1;1.556762695E-2;9.796078949E0;9.799509614E0
6.372791375E0;2.445913696E-1;9.116043091E-2;9.805359650E0;9.808833418E0
6.382770375E0;2.237846375E-1;-4.565505981E-2;9.793234863E0;9.795897766E0
6.392749375E0;2.154020691E-1;1.185534668E-1;9.815688171E0;9.818767094E0
6.402728375E0;2.230361938E-1;2.559677124E-2;9.816885681E0;9.819452368E0
6.412708375E0;2.326162720E-1;-6.586303711E-3;9.783505096E0;9.786272308E0
6.422687375E0;2.240840149E-1;2.454895020E-2;9.790690155E0;9.793284945E0
6.432666375E0;2.299218750E-1;4.939727783E-3;9.810000000E0;9.812695270E0
6.442645375E0;1.633103943E-1;3.547622681E-2;9.766590271E0;9.768019982E0
6.452624375E0;1.682501221E-1;1.184037781E-1;9.704768829E0;9.706949345E0
6.462603375E0;5.285508728E-1;1.631607056E-2;8.903485107E0;8.919174810E0
